"Time","y_t","Species","Temp","Medium","unique_id","PopBio_units"
646.247464503043,-0.389204951943298,"Clavibacter.michiganensis",5,"TSB","Clavibacter.michiganensis 5 TSB","OD_595"
600,-0.402513213054412,"Clavibacter.michiganensis",5,"TSB","Clavibacter.michiganensis 5 TSB","OD_595"
573.225152129817,-0.412275155176629,"Clavibacter.michiganensis",5,"TSB","Clavibacter.michiganensis 5 TSB","OD_595"
551.31845841785,-0.408344008236267,"Clavibacter.michiganensis",5,"TSB","Clavibacter.michiganensis 5 TSB","OD_595"
528.194726166328,-0.404448126280158,"Clavibacter.michiganensis",5,"TSB","Clavibacter.michiganensis 5 TSB","OD_595"
502.6369168357,-0.430419420812139,"Clavibacter.michiganensis",5,"TSB","Clavibacter.michiganensis 5 TSB","OD_595"
479.513184584178,-0.440837052803802,"Clavibacter.michiganensis",5,"TSB","Clavibacter.michiganensis 5 TSB","OD_595"
453.955375253549,-0.438733439038328,"Clavibacter.michiganensis",5,"TSB","Clavibacter.michiganensis 5 TSB","OD_595"
430.831643002028,-0.451510732086697,"Clavibacter.michiganensis",5,"TSB","Clavibacter.michiganensis 5 TSB","OD_595"
406.490872210953,-0.482872944675279,"Clavibacter.michiganensis",5,"TSB","Clavibacter.michiganensis 5 TSB","OD_595"
383.367139959432,-0.48754402753365,"Clavibacter.michiganensis",5,"TSB","Clavibacter.michiganensis 5 TSB","OD_595"
359.026369168357,-0.532011426005474,"Clavibacter.michiganensis",5,"TSB","Clavibacter.michiganensis 5 TSB","OD_595"
334.685598377282,-0.55883619299925,"Clavibacter.michiganensis",5,"TSB","Clavibacter.michiganensis 5 TSB","OD_595"
311.56186612576,-0.581556703877789,"Clavibacter.michiganensis",5,"TSB","Clavibacter.michiganensis 5 TSB","OD_595"
287.221095334686,-0.618034656360346,"Clavibacter.michiganensis",5,"TSB","Clavibacter.michiganensis 5 TSB","OD_595"
262.88032454361,-0.661349486873706,"Clavibacter.michiganensis",5,"TSB","Clavibacter.michiganensis 5 TSB","OD_595"
238.539553752535,-0.661349486873708,"Clavibacter.michiganensis",5,"TSB","Clavibacter.michiganensis 5 TSB","OD_595"
214.19878296146,-0.705571157875788,"Clavibacter.michiganensis",5,"TSB","Clavibacter.michiganensis 5 TSB","OD_595"
191.075050709939,-0.786344252410091,"Clavibacter.michiganensis",5,"TSB","Clavibacter.michiganensis 5 TSB","OD_595"
166.734279918864,-0.857239830760577,"Clavibacter.michiganensis",5,"TSB","Clavibacter.michiganensis 5 TSB","OD_595"
143.610547667343,-0.909802809964275,"Clavibacter.michiganensis",5,"TSB","Clavibacter.michiganensis 5 TSB","OD_595"
118.052738336713,-0.969614958354326,"Clavibacter.michiganensis",5,"TSB","Clavibacter.michiganensis 5 TSB","OD_595"
94.9290060851924,-1.0648324273278,"Clavibacter.michiganensis",5,"TSB","Clavibacter.michiganensis 5 TSB","OD_595"
71.8052738336711,-1.25010468107609,"Clavibacter.michiganensis",5,"TSB","Clavibacter.michiganensis 5 TSB","OD_595"
46.2474645030424,-1.37526081200124,"Clavibacter.michiganensis",5,"TSB","Clavibacter.michiganensis 5 TSB","OD_595"
23.1237322515209,-1.52538143095432,"Clavibacter.michiganensis",5,"TSB","Clavibacter.michiganensis 5 TSB","OD_595"
623.123732251521,-0.400586882229053,"Clavibacter.michiganensis",5,"TSB","Clavibacter.michiganensis 5 TSB","OD_595"
670.588235294117,-0.682897711048255,"Pseudomonas.fluorescens.1",5,"TSB","Pseudomonas.fluorescens.1 5 TSB","OD_595"
646.247464503042,-0.671989968911605,"Pseudomonas.fluorescens.1",5,"TSB","Pseudomonas.fluorescens.1 5 TSB","OD_595"
621.906693711968,-0.668414096713248,"Pseudomonas.fluorescens.1",5,"TSB","Pseudomonas.fluorescens.1 5 TSB","OD_595"
598.782961460446,-0.661349486873706,"Pseudomonas.fluorescens.1",5,"TSB","Pseudomonas.fluorescens.1 5 TSB","OD_595"
573.225152129817,-0.634187054528816,"Pseudomonas.fluorescens.1",5,"TSB","Pseudomonas.fluorescens.1 5 TSB","OD_595"
550.101419878296,-0.640820062447208,"Pseudomonas.fluorescens.1",5,"TSB","Pseudomonas.fluorescens.1 5 TSB","OD_595"
526.977687626774,-0.611738234468984,"Pseudomonas.fluorescens.1",5,"TSB","Pseudomonas.fluorescens.1 5 TSB","OD_595"
502.636916835699,-0.618034656360346,"Pseudomonas.fluorescens.1",5,"TSB","Pseudomonas.fluorescens.1 5 TSB","OD_595"
478.296146044625,-0.624423708680094,"Pseudomonas.fluorescens.1",5,"TSB","Pseudomonas.fluorescens.1 5 TSB","OD_595"
453.955375253549,-0.611738234468984,"Pseudomonas.fluorescens.1",5,"TSB","Pseudomonas.fluorescens.1 5 TSB","OD_595"
430.831643002028,-0.59337882845012,"Pseudomonas.fluorescens.1",5,"TSB","Pseudomonas.fluorescens.1 5 TSB","OD_595"
406.490872210953,-0.593378828450119,"Pseudomonas.fluorescens.1",5,"TSB","Pseudomonas.fluorescens.1 5 TSB","OD_595"
382.150101419878,-0.587427540487534,"Pseudomonas.fluorescens.1",5,"TSB","Pseudomonas.fluorescens.1 5 TSB","OD_595"
359.026369168357,-0.570047884855215,"Pseudomonas.fluorescens.1",5,"TSB","Pseudomonas.fluorescens.1 5 TSB","OD_595"
334.685598377282,-0.578650780794058,"Pseudomonas.fluorescens.1",5,"TSB","Pseudomonas.fluorescens.1 5 TSB","OD_595"
311.56186612576,-0.561612097933576,"Pseudomonas.fluorescens.1",5,"TSB","Pseudomonas.fluorescens.1 5 TSB","OD_595"
286.004056795132,-0.561612097933576,"Pseudomonas.fluorescens.1",5,"TSB","Pseudomonas.fluorescens.1 5 TSB","OD_595"
262.88032454361,-0.545216734061711,"Pseudomonas.fluorescens.1",5,"TSB","Pseudomonas.fluorescens.1 5 TSB","OD_595"
238.539553752535,-0.542543355004516,"Pseudomonas.fluorescens.1",5,"TSB","Pseudomonas.fluorescens.1 5 TSB","OD_595"
215.415821501014,-0.581556703877789,"Pseudomonas.fluorescens.1",5,"TSB","Pseudomonas.fluorescens.1 5 TSB","OD_595"
191.075050709939,-0.647555950046642,"Pseudomonas.fluorescens.1",5,"TSB","Pseudomonas.fluorescens.1 5 TSB","OD_595"
166.734279918864,-0.741968216593332,"Pseudomonas.fluorescens.1",5,"TSB","Pseudomonas.fluorescens.1 5 TSB","OD_595"
143.610547667343,-0.830571929512838,"Pseudomonas.fluorescens.1",5,"TSB","Pseudomonas.fluorescens.1 5 TSB","OD_595"
119.269776876268,-0.935374964717294,"Pseudomonas.fluorescens.1",5,"TSB","Pseudomonas.fluorescens.1 5 TSB","OD_595"
94.9290060851922,-1.10185382519656,"Pseudomonas.fluorescens.1",5,"TSB","Pseudomonas.fluorescens.1 5 TSB","OD_595"
70.5882352941173,-1.32401165642256,"Pseudomonas.fluorescens.1",5,"TSB","Pseudomonas.fluorescens.1 5 TSB","OD_595"
47.464503042596,-1.55178718642575,"Pseudomonas.fluorescens.1",5,"TSB","Pseudomonas.fluorescens.1 5 TSB","OD_595"
24.3407707910749,-1.85412514995372,"Pseudomonas.fluorescens.1",5,"TSB","Pseudomonas.fluorescens.1 5 TSB","OD_595"
671.805273833671,-0.83577611306241,"Pseudomonas.fluorescens.2",5,"TSB","Pseudomonas.fluorescens.2 5 TSB","OD_595"
647.464503042596,-0.825429370366262,"Pseudomonas.fluorescens.2",5,"TSB","Pseudomonas.fluorescens.2 5 TSB","OD_595"
624.340770791075,-0.8103572636693,"Pseudomonas.fluorescens.2",5,"TSB","Pseudomonas.fluorescens.2 5 TSB","OD_595"
598.782961460446,-0.805447267701993,"Pseudomonas.fluorescens.2",5,"TSB","Pseudomonas.fluorescens.2 5 TSB","OD_595"
575.659229208925,-0.786344252410091,"Pseudomonas.fluorescens.2",5,"TSB","Pseudomonas.fluorescens.2 5 TSB","OD_595"
551.31845841785,-0.80544726770199,"Pseudomonas.fluorescens.2",5,"TSB","Pseudomonas.fluorescens.2 5 TSB","OD_595"
528.194726166328,-0.791041809822801,"Pseudomonas.fluorescens.2",5,"TSB","Pseudomonas.fluorescens.2 5 TSB","OD_595"
502.636916835699,-0.791041809822801,"Pseudomonas.fluorescens.2",5,"TSB","Pseudomonas.fluorescens.2 5 TSB","OD_595"
479.513184584178,-0.772548963913132,"Pseudomonas.fluorescens.2",5,"TSB","Pseudomonas.fluorescens.2 5 TSB","OD_595"
455.172413793103,-0.759178422932255,"Pseudomonas.fluorescens.2",5,"TSB","Pseudomonas.fluorescens.2 5 TSB","OD_595"
432.048681541582,-0.763589690209338,"Pseudomonas.fluorescens.2",5,"TSB","Pseudomonas.fluorescens.2 5 TSB","OD_595"
407.707910750507,-0.772548963913132,"Pseudomonas.fluorescens.2",5,"TSB","Pseudomonas.fluorescens.2 5 TSB","OD_595"
383.367139959432,-0.795790734608665,"Pseudomonas.fluorescens.2",5,"TSB","Pseudomonas.fluorescens.2 5 TSB","OD_595"
360.243407707911,-0.795790734608665,"Pseudomonas.fluorescens.2",5,"TSB","Pseudomonas.fluorescens.2 5 TSB","OD_595"
335.902636916835,-0.84104341586338,"Pseudomonas.fluorescens.2",5,"TSB","Pseudomonas.fluorescens.2 5 TSB","OD_595"
